talk_id,WC,comment_num,duration,talk_event,film_date,main_speaker,published_date,view_count
2394,846,22,368,TEDNYC,2017-01-26,Lux Narayan,2017-03-01,1395806
2395,1996,19,918,TEDWomen 2016,2016-10-26,Kathy Hull,2017-03-02,890330
2397,1836,191,778,TEDxVienna,2016-10-22,Carrie Poppy,2017-03-03,1257858
2398,2445,197,917,TEDNYC,2017-02-15,Megan Phelps-Roper,2017-03-06,4503368
2399,1792,28,761,TEDWomen 2016,2016-10-26,Caroline Paul,2017-03-07,1465808
2400,1953,66,802,TEDWomen 2016,2016-10-26,Jude Kelly,2017-03-08,1086882
2401,1180,60,524,TEDxBeaconStreet,2016-11-19,Joy Buolamwini,2017-03-09,869310
2402,1176,80,448,TEDxBerkeley,2016-02-06,John Koenig,2017-03-10,1173364
2403,1602,37,714,TEDMED 2016,2016-11-30,Caitlin Doughty,2017-03-13,933978
2404,921,33,366,TED2016,2016-02-15,Carrie Nugent,2017-03-14,976473
2405,2266,101,1020,TEDWomen 2016,2016-10-26,Peggy Orenstein,2017-03-15,1750573
2406,2034,70,973,TEDxRiodelaPlata,2015-09-24,Karina Galperin,2017-03-16,448733
2408,1416,37,713,TEDxMidAtlantic,2016-10-21,Dan Bell,2017-03-17,1707855
2409,2546,22,1018,TEDxNatick,2016-01-23,Peter Weinstock,2017-03-20,882840
2410,1896,29,715,TEDWomen 2016,2016-10-26,Michele L. Sullivan,2017-03-21,1257054
2411,2079,12,861,TEDxBeaconStreet,2015-11-14,Margaret Bourdeaux,2017-03-22,869734
2412,2521,83,895,TEDxFrankfurt,2016-11-29,Simon Anholt,2017-03-23,908666
2413,2359,44,705,TEDNYC,2017-02-15,Mona Chalabi,2017-03-24,1405468
2414,1014,22,361,TED-Ed Weekend,2016-12-03,Ashton Cofer,2017-03-27,1057942
2415,1263,39,599,TEDWomen 2016,2016-10-26,Katie Hinde,2017-03-28,1107309
2416,1484,56,644,TEDxMidAtlantic,2016-10-21,Michael Botticelli,2017-03-29,1247655
2417,2304,57,995,TEDxBratislava,2016-07-03,Moshe Szyf,2017-03-30,1128480
2419,1507,15,651,TEDMED 2016,2016-11-30,Emtithal Mahmoud,2017-03-31,822049
2420,1275,56,502,TEDxColumbusWomen,2015-05-28,Casey Brown,2017-04-03,2032751
2422,2425,56,771,TEDxBeaconStreet,2016-11-19,Katie Bouman,2017-04-04,1502615
2423,1653,22,825,TEDxRiodelaPlata,2016-10-22,SebastiÌÁn Bortnik,2017-04-05,402343
2424,1934,54,1047,TEDMED 2016,2016-11-30,David R. Williams,2017-04-06,1005076
2425,1794,33,673,TEDNYC,2017-03-08,Giorgia Lupi,2017-04-07,1077662
2426,2196,35,822,TEDxMidAtlantic,2016-10-21,Ari Wallach,2017-04-10,1593651
2427,1907,70,896,TEDxPSU,2017-02-12,Jonathan Marks,2017-04-11,1095143
2428,959,11,322,TEDNYC,2017-01-26,Todd Scott,2017-04-12,967472
2429,1058,18,404,TED Residency,2016-12-13,Zubaida Bai,2017-04-13,801279
2430,4557,55,1768,TEDxEuston,2012-12-01,Chimamanda Ngozi Adichie,2017-04-14,1318454
2431,1350,27,766,TEDNYC,2017-03-08,Siamak Hariri,2017-04-17,1098436
2432,2541,30,925,TEDxPerth,2016-10-14,Natasha Hurley-Walker,2017-04-18,970115
2433,1397,25,634,TEDNYC,2017-02-15,Amy Green,2017-04-19,1156126
2434,2479,32,907,TEDMED 2016,2016-11-30,David Casarett,2017-04-20,1114319
2435,1678,67,663,TEDxSanQuentin,2016-01-22,"Curtis ""Wall Street"" Carroll",2017-04-21,2198889
2436,896,53,386,TEDLagos Ideas Search,2017-02-11,Stephanie Busari,2017-04-24,1036236
2437,1910,23,873,TEDxVirginiaTech,2016-11-10,Siddhartha Roy,2017-04-25,872015
2438,1851,235,1072,TED2017,2017-04-25,His Holiness Pope Francis,2017-04-26,2679881
2440,2051,51,836,TED2017,2017-04-24,Lisa Genova,2017-04-28,2178534
2442,1938,92,930,TEDxSkoll,2017-04-07,Deborah Lipstadt,2017-05-02,918385
2443,1215,80,573,TED2017,2017-04-24,Laura Galante,2017-05-03,1132913
2444,928,35,546,TEDLagos Ideas Search,2017-02-11,Sangu Delle,2017-05-04,1460852
2445,1089,49,425,TED2017,2017-04-24,Karim Abouelnaga,2017-05-05,973376
2446,1664,13,648,TEDMED 2016,2016-11-30,Carolyn Jones,2017-05-08,1079349
2447,2368,115,951,TED2017,2017-04-24,Robert Sapolsky,2017-05-09,1158707
2448,2163,23,1000,TED2017,2017-04-24,Jorge Drexler,2017-05-10,626886
2449,1534,15,711,TEDxCERN,2016-11-05,Kate Stafford,2017-05-12,975412
2450,2511,105,1071,TED2017,2017-04-24,Shah Rukh Khan,2017-05-12,4642478
2451,2424,70,1055,TED2017,2017-04-24,Stuart Russell,2017-05-15,1085138
2452,1921,41,969,TEDMED 2016,2016-11-30,Lucy Kalanithi,2017-05-16,1515749
2453,1449,259,787,TED2017,2017-04-24,Ted Halstead,2017-05-17,1022042
2454,1389,64,633,TEDxManhattanBeach,2016-11-05,Wendy Troxel,2017-05-18,1219828
2456,2279,183,898,TED2017,2017-04-24,Rutger Bregman,2017-05-22,1419314
2457,1023,12,509,TEDNairobi Ideas Search,2017-02-08,Sitawa Wafula,2017-05-23,696847
2458,1281,54,768,TED2017,2017-04-24,Anthony D. Romero,2017-05-24,925733
2459,1951,35,910,TEDxMidAtlantic,2016-10-21,Nina Fedoroff,2017-05-25,841955
2460,2288,27,1055,TED2017,2017-04-24, OK Go,2017-05-26,1493866
2461,1212,33,543,TEDxFulbrightDublin,2016-02-06,Triona McGrath,2017-05-29,1052652
2462,1563,35,920,TED2017,2017-04-24,Garry Kasparov,2017-05-30,1079698
2463,1111,34,452,TED Residency,2016-12-13,Marlon Peterson,2017-05-31,957803
2464,3180,18,1230,TED2017,2017-04-24,Raj Panjabi,2017-06-01,874817
2465,1437,10,885,TED2016,2016-02-15,Rhiannon Giddens,2017-06-02,946815
2466,2416,20,746,TEDNYC,2017-03-08,Michael Bierut,2017-06-02,1323235
2467,2057,35,866,TED2017,2017-04-24,Michael Patrick Lynch,2017-06-05,1264166
2468,1657,21,759,TEDNYC,2017-03-08,Justin Davidson,2017-06-06,1162505
2469,724,20,429,TEDxRiodelaPlata,2016-10-22,Carina Morillo,2017-06-07,428279
2470,825,28,392,TED2017,2017-04-24,Mehdi Ordikhani-Seyedlar,2017-06-08,1781721
2471,2110,65,955,TED2017,2017-04-24,Anne Lamott,2017-06-09,1890978
2472,2180,55,801,TED2017,2017-04-24,Tim Ferriss,2017-06-12,3183828
2473,1150,21,428,TED2017,2017-04-24,Richard Browning,2017-06-13,1297943
2474,1610,41,777,TEDxOrcasIsland,2016-03-05,Katrina Spade,2017-06-14,977590
2475,1864,14,902,TEDMED 2016,2016-11-30,Sharon Terry,2017-06-15,1015849
2477,3231,60,1332,TED2017,2017-04-24,Jim Yong Kim,2017-06-16,1342356
2478,2287,31,881,TED2017,2017-04-24,Anab Jain,2017-06-19,1259603
2479,2662,62,1118,TED2017,2017-04-24,David Miliband,2017-06-20,1088768
2480,1312,26,597,TEDNYC,2017-03-08,SinÌ©ad Burke,2017-06-21,1069469
2481,1855,29,840,TEDxBeaconStreet,2016-11-19,Cheyenne Cochrane,2017-06-22,1081270
2482,2244,66,853,TED2017,2017-04-24,Luma Mufleh,2017-06-23,1354522
2483,2124,27,838,TED2017,2017-04-24,Manu Prakash,2017-07-10,1034009
2484,1527,48,756,TED2017,2017-04-24,Rabbi Lord Jonathan Sacks,2017-07-11,1244502
2485,2064,51,870,TED2017,2017-04-24,Jorge Ramos,2017-07-12,383080
2486,2082,12,668,TEDxPSU,2014-03-02,Liz Hajek,2017-07-13,1031716
2487,1843,29,569,TED2017,2017-04-24,Adam Alter,2017-07-14,1858990
2488,1776,26,787,TED2017,2017-04-24,Kate Marvel,2017-07-17,907844
2489,2792,135,1021,TED2017,2017-04-24,Anil Seth,2017-07-18,2664733
2490,2482,21,972,TEDxCambridge,2016-09-29,Tricia Wang,2017-07-19,1103163
2491,1867,11,857,TED2017,2017-04-24,Noah Feldman,2017-07-20,868290
2492,881,15,467,TED Residency,2016-12-13,Susan Robinson,2017-07-21,1026708
2493,1486,59,615,TED2017,2017-04-24,Grace Kim,2017-07-24,1363680
2494,1838,7,730,TED2017,2017-04-24,Jimmy Lin,2017-07-25,1005506
2495,2115,39,1020,TED2017,2017-04-24,Tristan Harris,2017-07-26,1346060
2496,853,15,424,TEDMED 2016,2016-11-30,Jennifer Pluznick,2017-07-27,1128877
2497,1137,17,434,TED2017,2017-04-24,Kristen Marhaver,2017-07-28,956539
2498,2115,40,873,TED2017,2017-04-24,Marc Raibert,2017-07-31,1475823
2499,1602,46,772,TED2017,2017-04-24,Titus Kaphar,2017-08-01,890748
2500,1917,19,1180,TED2017,2017-04-24,Ingrid Betancourt,2017-08-02,526794
2501,1054,3,509,TEDNYC,2017-03-08,FranÌ¤oise Mouly,2017-08-03,839040
2502,1085,20,457,TED2017,2017-04-24,Joseph Redmon,2017-08-04,1164777
2503,1299,20,586,TED2017,2017-04-24,Tom Gruber,2017-08-07,1139827
2504,1639,18,887,TEDMED 2016,2016-11-30,Anjan Chatterjee,2017-08-08,1436714
2505,1839,47,697,TED2017,2017-04-24,Ashton Applewhite,2017-08-09,967704
2506,1557,36,736,TEDxMileHigh,2017-07-08,David Baron,2017-08-10,1319327
2508,1425,20,607,TED2017,2017-04-24,Anne Madden,2017-08-11,888252
2509,795,15,325,TED2017,2017-04-24,Damon Davis,2017-08-14,721731
2510,2604,50,973,TED2017,2017-04-24,Manoush Zomorodi,2017-08-15,1051530
2511,1602,8,714,TEDxMidAtlantic,2016-10-21,Ronald Sullivan,2017-08-15,552732
2512,1811,14,631,TED2017,2017-04-24,Jack Conte,2017-08-16,734095
2513,1751,26,860,TED2017,2017-04-24,Peter Calthorpe,2017-08-17,834190
2514,2208,14,741,TEDxPennsylvaniaAvenue,2017-02-09,Richard J. Berry,2017-08-17,748485
2515,2435,24,962,TED2017,2017-04-24,Susan Pinker,2017-08-18,1159426
2516,1176,18,558,TED2017,2017-04-24,Anika Paulson,2017-08-21,691593
2517,1881,35,798,TED2017,2017-04-24,Cathy O'Neil,2017-08-22,761258
2518,1850,20,815,TEDxCambridge,2016-09-29,Iyad Rahwan,2017-08-22,659384
2519,2763,14,1215,TED2017,2017-04-24,David Whyte,2017-08-23,643011
2520,2215,81,736,TED2017,2017-04-24,Robin Hanson,2017-08-24,840855
2521,1705,13,685,TEDxStanford,2016-04-24,Carolyn Bertozzi,2017-08-24,727807
2523,2014,20,747,TEDxCrenshaw,2016-10-08,Niki Okuk,2017-08-28,744793
2524,653,9,310,TED2017,2017-04-24,Wanuri Kahiu,2017-08-29,522917
2525,1669,18,791,TEDxSydney,2016-05-24,Tara Winkler,2017-08-29,656113
2526,1267,39,817,TED2017,2017-04-24,Noriko Arai,2017-08-30,773317
2527,1947,17,865,TEDxStanford,2017-04-23,Jennifer Granick,2017-08-31,766721
2528,1502,3,717,TEDxHamburg,2016-06-08,Chance Coughenour,2017-08-31,539207
2529,2698,45,1156,TEDxExeter,2015-04-24,Chetan Bhatt,2017-09-01,857850
2530,1963,12,738,TED2017,2017-04-24,Daan Roosegaarde,2017-09-05,591131
2531,1941,18,698,TEDxGhent,2016-06-18,Erin Marie Saltman,2017-09-05,665328
2532,2524,25,993,TED2017,2017-04-24,Ray Dalio,2017-09-06,1070238
2533,1676,9,663,TED2017,2017-04-24,Tomaís Saraceno,2017-09-07,248411
2534,1672,2,725,TEDxSkoll,2017-04-07,Benjamin Grant,2017-09-07,646174
2535,1658,8,723,TEDGlobal 2017,2017-08-27,OluTimehin Adegbeye,2017-09-08,707788
2537,1744,39,738,TED2017,2017-04-24,Emily Esfahani Smith,2017-09-12,1009069
2538,1954,7,808,TEDxZurich,2016-11-11,Alexander Wagner,2017-09-12,621431
2539,1665,10,934,TED2017,2017-08-27,Pierre Thiam,2017-09-13,527314
2540,1659,33,722,TED@UPS,2017-07-20,Augie Picado,2017-09-14,613915
2541,3020,12,957,TEDxManchester,2017-02-19,Helen Czerski,2017-09-14,656791
2542,1390,3,795,TEDGlobal 2017,2017-08-27,Sethembile Msezane,2017-09-15,542088
2543,1742,7,894,TED2017,2017-04-24,Jun Wang,2017-09-18,534824
2544,1588,10,810,TEDGlobal 2017,2017-08-27,Oluífeíí£mi TaíiíwoíÛ,2017-09-19,418368
2545,1188,17,476,TED2017,2017-06-06,Duarte Geraldino,2017-09-19,450430
2546,738,6,290,TED2017,2017-04-24,Armando Azua-Bustos,2017-09-20,417470
2547,1721,10,651,TED2017,2017-04-24,Radhika Nagpal,2017-09-21,375647
2548,2529,32,1100,TEDxMileHigh,2017-07-08,Theo E.J. Wilson,2017-09-21,419309
2549,1144,8,519,TED2017,2017-04-24,Karoliina Korppoo,2017-09-22,391721
2551,1710,15,664,TEDWomen 2017,2017-11-01,Nadine Hachach-Haram,2017-12-08,689681
2552,1556,12,742,TED2017,2017-04-24,Devita Davison,2017-12-07,575524
2553,1560,19,625,TEDNYC,2017-10-17,Dao Nguyen,2017-12-07,668718
2554,1964,19,722,TED@Tommy,2017-11-14,Alastair Gray,2017-12-06,707130
2555,1494,8,735,TEDxRiodelaPlata,2016-10-22,Martina Flor,2017-12-05,182679
2556,917,55,397,TED Residency,2017-06-06,Dan Gartenberg,2017-12-05,1108850
2557,2627,76,1111,TEDWomen 2017,2017-11-01,Justin Baldoni,2017-12-04,1281477
2558,1848,33,654,TEDWomen 2017,2017-11-01,Luvvie Ajayi,2017-12-01,1033520
2559,1942,12,813,TEDxPennsylvaniaAvenue,2017-02-09,G.T. Bynum,2017-11-30,575363
2561,1709,6,794,TED@BCG Milan,2017-10-04,Natsai Audrey Chieza,2017-11-29,673229
2562,663,28,304,TED2017,2017-04-24,Matilda Ho,2017-11-28,789587
2563,2306,12,930,TEDGlobal 2017,2017-08-27,Keller Rinaudo,2017-11-28,684064
2564,2403,25,1126,TED2017,2017-04-24,Elizabeth Blackburn,2017-11-27,963790
2567,2501,22,837,TEDxYouth@Bath,2016-11-17,Sarah Corbett,2017-11-21,745964
2568,2444,50,1145,TEDNYC,2017-10-17,Scott Galloway,2017-11-21,1417254
2569,986,7,446,TEDGlobal 2017,2017-08-27,Niti Bhan,2017-11-20,771566
2570,1820,38,900,TEDGlobal>NYC,2017-09-20,Per Espen Stoknes,2017-11-17,791322
2571,875,5,356,TED2017,2017-04-24,Kayla BriÌÇt,2017-11-17,637283
2572,1635,91,876,TEDxMileHighWomen,2016-10-28,Christen Reighter,2017-11-16,972350
2573,960,17,421,TED Residency,2017-06-06,Beth Malone,2017-11-16,813637
2574,1252,8,461,TED2017,2017-04-24,David Titley,2017-11-15,714926
2575,1921,9,825,TEDMED 2016,2016-11-30,Lloyd Pendleton,2017-11-14,698694
2576,1076,54,384,TED Residency,2017-06-06,Jackson Bird,2017-11-14,868229
2577,1128,14,743,TEDWomen 2017,2017-11-01,Teresa Njoroge,2017-11-13,850909
2578,2583,19,963,TEDNYC,2016-10-05,Victoria Pratt,2017-11-10,814705
2579,2756,9,1030,TEDGlobal>NYC,2017-09-20,Robert Muggah,2017-11-09,809849
2580,1880,37,654,TED@UPS,2017-07-20,Jon Bowers,2017-11-09,1103997
2582,1801,5,851,TEDxBend,2017-05-13,Paul Hessburg,2017-11-07,794599
2583,1843,22,1006,TEDxRiodelaPlata,2015-09-24,InÌ©s Hercovich,2017-11-07,320091
2584,1925,9,787,TEDGlobal 2017,2017-08-27,Washington Wachira,2017-11-06,719396
2585,1852,47,884,TEDWomen 2017,2017-11-01,Gretchen Carlson,2017-11-06,1007906
2586,2061,31,909,TED@BCG Milan,2017-10-04,Amel Karboul,2017-11-03,1093937
2587,2305,30,843,TEDxDanubia,2017-05-04,Giulia Enders,2017-11-02,1459685
2588,1311,13,560,TEDGlobal 2017,2017-08-27,Nnedi Okorafor,2017-11-01,748121
2589,714,10,365,TED2017,2017-04-24,Lauren Sallan,2017-10-31,828976
2590,947,35,536,TED2017,2017-04-24,Tim Kruger,2017-10-31,905564
2592,2892,58,1375,TEDGlobal>NYC,2017-09-20,Zeynep Tufekci,2017-10-27,1573663
2594,793,6,363,TED Residency,2017-06-06,Carlos Bautista,2017-10-26,732211
2595,2604,54,877,TED2017,2017-04-24,Martin Ford,2017-10-26,1454129
2596,1470,30,665,TED@BCG Milan,2017-10-04,RocÌ_o Lorenzo,2017-10-25,880553
2597,789,8,454,TED2017,2017-04-24,Anjan Sundaram,2017-10-24,798814
2598,2804,60,1020,TEDxBeaconStreet,2016-11-19,Naomi McDougall Jones,2017-10-24,906838
2599,2200,9,807,TED@UPS,2017-07-20,Mike Kinney,2017-10-23,863674
2600,2469,7,1194,TEDGlobal 2017,2017-08-27,Gus Casely-Hayford,2017-10-20,945046
2602,833,53,318,TEDGlobal 2017,2017-08-27,Chris Sheldrick,2017-10-19,1022427
2603,880,5,439,TED2017,2017-04-24,Uldus Bakhtiozina,2017-10-19,741058
2604,2325,17,1188,TEDGlobal>NYC,2017-09-20,Margrethe Vestager,2017-10-18,1071528
2605,832,27,332,TED2017,2017-04-24,Elizabeth Wayne,2017-10-17,982954
2606,1396,12,542,TED2017,2017-04-24,Kristin Poinar,2017-10-17,1191116
2607,890,41,418,TED Residency,2017-06-06,Paul Tasner,2017-10-16,1300082
2608,2837,26,1318,TEDGlobal>NYC,2017-09-20,Elif Shafak,2017-10-13,1294879
2609,1694,46,711,TED2017,2017-04-24,Sara DeWitt,2017-10-12,1149665
2610,1792,35,606,TED@UPS,2017-07-20,David Lee,2017-10-11,1390495
2611,1039,4,522,TEDxCharlottesville,2016-11-11,Eric Dyer,2017-10-10,818429
2612,1749,19,570,TED2017,2017-04-24,Greg Gage,2017-10-10,1241628
2613,1914,7,849,TEDGlobal 2017,2017-08-27,Chika Ezeanya-Esiobu,2017-10-09,872514
2615,2254,58,1073,TEDGlobal 2017,2017-08-27,Sara Menker,2017-10-05,1066452
2616,865,20,395,TED Residency,2017-06-06,Nikki Webber Allen,2017-10-05,1361364
2617,1364,5,468,TED2017,2017-04-24,Levon Biss,2017-10-04,924635
2618,1133,10,638,TED2017,2017-04-24,Prumsodun Ok,2017-10-03,941954
2619,1572,17,819,TED2017,2017-04-24,Gabriela GonzÌÁlez,2017-10-03,376394
2620,2289,40,745,TED2017,2017-04-24,Helen Pearson,2017-10-02,1478159
2621,1509,14,719,TEDxIndianaUniversity,2016-10-29,Euna Lee,2017-09-29,1646170
2622,511,23,287,TEDGlobal 2017,2017-08-27,Christian RodrÌ_guez,2017-09-28,1084747
2623,1762,12,781,TED2017,2017-04-24,Anna Heringer,2017-09-28,870315
2624,1569,21,667,TED@UPS,2017-07-20,Julio Gil,2017-09-27,1079284
2625,1598,19,711,TEDGlobal 2017,2017-08-27,Nabila Alibhai,2017-09-26,937630
2626,701,22,327,TED2017,2017-04-24,Mei Lin Neo,2017-09-26,953526
2627,1152,21,425,TED Residency,2017-06-06,Anindya Kundu,2017-09-25,1161546
